,formattedAddress,location,rating,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,priceRange,websiteUri
668,"Cholul, 97305 Cholul, Yuc., Mexico","{'latitude': 21.037859200000003, 'longitude': -89.5581677}",,OPERATIONAL,,"{'text': 'CAFETERIA', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
669,"Merida - Motul 6, Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","{'latitude': 21.032325, 'longitude': -89.5554731}",4.1,OPERATIONAL,264.0,"{'text': 'Starbucks Cholul', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.starbucks.com.mx/
670,"México 176, Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","{'latitude': 21.0338043, 'longitude': -89.5542648}",4.6,OPERATIONAL,311.0,"{'text': 'Ki´ichpam Panadería Artesanal Premium', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
671,"Calle 19 & Calle 22, 97302 Dzityá, Yuc., Mexico","{'latitude': 21.0512361, 'longitude': -89.6801382}",,OPERATIONAL,,"{'text': 'Frappés MARO', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
672,"Carr. San Antonio Ool x 19 Dzityá_1135, 97302 Mérida, Yuc., Mexico","{'latitude': 21.048868199999998, 'longitude': -89.6698772}",5.0,OPERATIONAL,23.0,"{'text': 'Satio cafetería', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
673,"C. 47C 86a, Real Montejo, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0426082, 'longitude': -89.67689709999999}",4.7,OPERATIONAL,12.0,"{'text': 'Dulcinea panadería y café', 'languageCode': 'es'}","{'text': 'Bakery', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",http://instagram.com/dulcinea.mid
674,"18 19 19-a, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0505605, 'longitude': -89.6778569}",5.0,OPERATIONAL,1.0,"{'text': 'Kora Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.facebook.com/share/19Vi486HXG/?mibextid=wwXIfr
675,"97302 Dzitya, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0483339, 'longitude': -89.6780703}",,OPERATIONAL,,"{'text': 'Casa Los Cocos', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
676,"Tablaje 15709-Int 973, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0520233, 'longitude': -89.6604907}",5.0,OPERATIONAL,1.0,"{'text': 'Cafetería Rochester', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
677,"Plaza paraiso, AV NO CONTAMINACION Local11, Sin Nombre de Col 27, 97203 Mérida, Yuc., Mexico","{'latitude': 21.048334699999998, 'longitude': -89.6388698}",4.5,OPERATIONAL,311.0,"{'text': 'Bori cafe y comida coreana Merida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://m.facebook.com/boricafe.merida
678,"Francisco de Montejo II, 97203 Merida, Yucatan, Mexico","{'latitude': 21.0403892, 'longitude': -89.6428821}",4.9,OPERATIONAL,10.0,"{'text': 'Estudio Deco', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
679,"97203, V etapa, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0440285, 'longitude': -89.6406286}",4.8,OPERATIONAL,5.0,"{'text': ""DELICIOUSFRAPP'"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
680,"39a 341 x 52 y 54, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0421475, 'longitude': -89.6428645}",4.4,OPERATIONAL,14.0,"{'text': 'Casa_ chocofondantmerida', 'languageCode': 'es'}","{'text': 'Dog Cafe', 'languageCode': 'en-US'}",,
681,"C. 39-D 393-por 54 y 56, Francisco de Montejo II, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0415457, 'longitude': -89.6454679}",4.5,OPERATIONAL,2.0,"{'text': 'Entusiasta Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
682,"C. 39-D 393, Francisco de Montejo II, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0415457, 'longitude': -89.6454679}",,OPERATIONAL,,"{'text': 'Barrita Entusiasta Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
683,"Industrias No Contaminantes 12436-local 11, periférico norte, 97345 Mérida, Yuc., Mexico","{'latitude': 21.0482371, 'longitude': -89.6406552}",4.7,OPERATIONAL,66.0,"{'text': 'Café France Mid', 'languageCode': 'es'}","{'text': 'Breakfast Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
684,"Plaza revolución, local 2, Ampliación revolución, 97115 Mérida, Yuc., Mexico","{'latitude': 21.0461878, 'longitude': -89.6287783}",4.7,OPERATIONAL,52.0,"{'text': 'Kadó Coffee Boutique', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/kado.coffeeboutique/profilecard/?igsh=NHN0NzlvMHU0d215
685,"Prol. Paseo Montejo No.1, Col. Vía, Montejo, 97204 Mérida, Yuc., Mexico","{'latitude': 21.04583, 'longitude': -89.63078}",4.5,OPERATIONAL,942.0,"{'text': 'Starbucks Harbor Mérida', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.starbucks.com.mx/
686,"C. 50 340, Nueva Revolución, 97280 Xcanatún, Yuc., Mexico","{'latitude': 21.0444426, 'longitude': -89.62894279999999}",3.7,OPERATIONAL,11.0,"{'text': 'Barra andatti Gourmet Revolución', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
687,"Edificio Black, Hacienda Sodzil Nte., 97115 Mérida, Yuc., Mexico","{'latitude': 21.0480454, 'longitude': -89.62543389999999}",4.5,OPERATIONAL,93.0,"{'text': 'Caffetalina', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
688,"Av. Temozon, Temozon Norte, Sin Nombre de Col 27, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0533182, 'longitude': -89.6226298}",,OPERATIONAL,,"{'text': 'Franks Coffee Truck', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
689,"Calle 40 Esquina con Calle 79 Temozón Norte, Temozon Norte, Sin Nombre de Col 27, 97302 Mérida, Yuc., Mexico","{'latitude': 21.053082399999997, 'longitude': -89.6222643}",4.8,OPERATIONAL,164.0,"{'text': 'Aliberada Café - Desayunos & Brunch Mérida Yucatán', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
690,"Calle 24 280-Local 19, Copó, Santa Gertrudis Copo, 97345 Mérida, Yuc., Mexico","{'latitude': 21.0439655, 'longitude': -89.60082390000001}",4.5,OPERATIONAL,112.0,"{'text': 'Conkafecito', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://conkafecito.com/
691,"Calle 24 s/n, entre 7 y 7A, Temozon Norte, Santa Gertrudis Copo, 97115 Mérida, Yuc., Mexico","{'latitude': 21.043836499999998, 'longitude': -89.6017466}",3.5,OPERATIONAL,22.0,"{'text': 'Cafetería Xicálico', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",
692,"C. 11 349, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","{'latitude': 21.040297199999998, 'longitude': -89.6016514}",4.1,OPERATIONAL,7.0,"{'text': 'Barra andatti Gourmet Cocoyoles Oxxo cocoyoles', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
693,"Calle 22 91, Centro, 97305 Cholul, Yuc., Mexico","{'latitude': 21.0448769, 'longitude': -89.55777619999999}",4.7,OPERATIONAL,351.0,"{'text': 'CAFELIA', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/cafelia/
694,"C. 23 por 22, Cholul, 97305 Cholul, Yuc., Mexico","{'latitude': 21.0415629, 'longitude': -89.5581945}",3.9,OPERATIONAL,38.0,"{'text': 'Tapioca Cholul', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
695,"C. 23 102, Cholul, 97305 Cholul, Yuc., Mexico","{'latitude': 21.0412927, 'longitude': -89.5568555}",4.5,OPERATIONAL,229.0,"{'text': 'CALMA BRUNCH&COFFEE', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
696,"C. 22 Diag. x 7, Cholul, 97305 Mérida, Yuc., Mexico","{'latitude': 21.052695, 'longitude': -89.5547107}",4.9,OPERATIONAL,19.0,"{'text': 'El perrito Club de Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
697,"C. 63B 50471, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0637006, 'longitude': -89.66692739999999}",5.0,OPERATIONAL,1.0,"{'text': 'Lucky Soul Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
698,"Calle 69, entre 66 y 68a, Fracc. Royal del Parque Frente a, Fracc. Campocielo, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0585333, 'longitude': -89.6385244}",4.9,OPERATIONAL,81.0,"{'text': 'AROMA URBANO', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
699,"Calle 74 430, entre 61 y 65, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0635747, 'longitude': -89.6437359}",4.6,OPERATIONAL,380.0,"{'text': 'SIMONA Mérida', 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://mirestaurante.tureview.com.mx/simona-merida
700,"Calle 74 430-Local 4, Fraccionamiento Las Américas, Plaza Akropolis, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0621908, 'longitude': -89.6449805}",4.4,OPERATIONAL,188.0,"{'text': ""Cimonni's Bakery & Café"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
701,"Calle 74 389, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0640955, 'longitude': -89.6444763}",4.9,OPERATIONAL,12.0,"{'text': 'DELICHURROS', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",https://www.facebook.com/delichurrosmeridacentro/
702,"Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.062685300000002, 'longitude': -89.6472335}",5.0,OPERATIONAL,5.0,"{'text': 'EXPRESSO café - Cafetería a domicilio', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
703,"Calle 61 400, Fraccionamiento Las Américas, Xoclán López Portillo, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0625441, 'longitude': -89.64414529999999}",5.0,OPERATIONAL,1.0,"{'text': 'Tohpiocas', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
704,"Calle 74 474, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0595689, 'longitude': -89.645477}",4.5,OPERATIONAL,17.0,"{'text': 'FREEZE', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
705,"Calle 74, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0631788, 'longitude': -89.6442668}",4.3,OPERATIONAL,6.0,"{'text': 'Etérea, Barra de Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.instagram.com/etereacafe.mid?igsh=bWZqaWk2eHl0dHg5&utm_source=qr
706,"Calle 74 389, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0641498, 'longitude': -89.6444245}",4.0,OPERATIONAL,82.0,"{'text': 'Bubbaplop!', 'languageCode': 'es'}","{'text': 'Tea House', 'languageCode': 'en-US'}",,https://www.instagram.com/bubbaplop/
707,"Av Temozón, Cat. 21942, Plaza Hub, Av. Temozon Loc 26, Temozon Norte, Temozón Nte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0603524, 'longitude': -89.6294168}",4.6,OPERATIONAL,256.0,"{'text': 'El Cafecito Grax Vida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.graxvida.com/
708,"Tab. Cat. 21942, Av. Temozon, Temozon Norte, Temozón Nte, 97300 Mérida, Yuc., Mexico","{'latitude': 21.0605679, 'longitude': -89.6293056}",4.8,OPERATIONAL,6.0,"{'text': 'Mitodo: Slow Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.instagram.com/mitodocoffee/
709,"Av. Temozon 10-local 13, Temozon Norte, Temozón Nte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0610708, 'longitude': -89.62814689999999}",4.7,OPERATIONAL,20.0,"{'text': 'Brondo Café', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
710,"Av. Temozon 18260-km 1.5, Temozon Norte, Temozón Nte, 97345 Mérida, Yuc., Mexico","{'latitude': 21.0627952, 'longitude': -89.61766539999999}",4.6,OPERATIONAL,96.0,"{'text': ""Ya'axtal Temozón"", 'languageCode': 'es'}","{'text': 'Store', 'languageCode': 'en-US'}",,http://www.yaaxtal.com/
711,"Temozón norte 33452, Temozon Norte, Temozón Nte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0626455, 'longitude': -89.623998}",4.5,OPERATIONAL,41.0,"{'text': 'Casa Molina', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.instagram.com/casamolina.mid?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
712,"Calle 40 Diagonal 15338, Temozon Norte, Temozón Nte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0609547, 'longitude': -89.6121055}",4.1,OPERATIONAL,11.0,"{'text': 'La Hermosita Mid', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
713,"C. 35 15, Temozon Norte, Temozón Nte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0665475, 'longitude': -89.6216925}",,OPERATIONAL,,"{'text': 'Casa Qp', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
714,"C. 88 608, Temozon Norte, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0563772, 'longitude': -89.5960908}",4.3,OPERATIONAL,180.0,"{'text': 'Starbucks Isla Mérida', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",https://www.starbucks.com.mx/
715,"La Isla, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0562054, 'longitude': -89.5957287}",5.0,OPERATIONAL,5.0,"{'text': 'Rufi’s Bagels & Frappes', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
716,"Calle 24 608, Cholul, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0573204, 'longitude': -89.5959525}",2.9,OPERATIONAL,34.0,"{'text': 'Cassava Roots La Isla Merida', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.cassavaroots.com/
717,"97302, Temozon Norte, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0669164, 'longitude': -89.5947606}",4.8,OPERATIONAL,22.0,"{'text': 'Open paw', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://instagram.com/openpaw?igshid=MzRlODBiNWFlZA==
718,"PLAZA NOVARE, Carr. Chicxulub Puerto Km 2, Cholul, 97305 Mérida, Yuc., Mexico","{'latitude': 21.057371399999997, 'longitude': -89.5480079}",5.0,OPERATIONAL,8.0,"{'text': 'Bunkers Merida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
719,"3C8X+R5, 97346 Conkal, Yucatan, Mexico","{'latitude': 21.0659131, 'longitude': -89.55145279999999}",5.0,OPERATIONAL,1.0,"{'text': 'Cocina Económica: ""La Fonda"".', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
720,"Plaza Fora, C. 61 22-Local 11, 97345 Conkal, Yuc., Mexico","{'latitude': 21.055389299999998, 'longitude': -89.5341963}",4.6,OPERATIONAL,108.0,"{'text': 'Antigua13', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/Antigua13/
721,"Calle 59 y 22, 97345 Conkal, Yuc., Mexico","{'latitude': 21.0566706, 'longitude': -89.5327488}",5.0,OPERATIONAL,2.0,"{'text': 'Hey panini & frappé', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,
722,"C. 59D 1100, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0686681, 'longitude': -89.6688179}",,OPERATIONAL,,"{'text': 'Libre unio yaxcaba', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}",,
723,"Calle 55 no 970 por 120 y 126, Fraccionamiento Las Américas, III, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0734392, 'longitude': -89.6645125}",4.7,OPERATIONAL,50.0,"{'text': 'Love Coffee', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.facebook.com/Love.CoffeeMerida/
724,"Plaza Delicias, C. 53 entre 100-a y 100-2. Local 1, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0775068, 'longitude': -89.6568178}",4.8,OPERATIONAL,152.0,"{'text': 'Café 73', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
725,"55 No. 899 entre Calle 108A, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.074441999999998, 'longitude': -89.6595298}",4.8,OPERATIONAL,71.0,"{'text': 'Aroma caffé', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
726,"Calle 53, C. 100-2 &, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0775474, 'longitude': -89.6562414}",4.5,OPERATIONAL,168.0,"{'text': 'Café Chavalete Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
727,"C. 55 895, Fraccionamiento Las Américas 2, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0743248, 'longitude': -89.6595109}",4.8,OPERATIONAL,48.0,"{'text': 'Casa Sempiterno', 'languageCode': 'en'}","{'text': 'Dessert Shop', 'languageCode': 'en-US'}",,https://www.instagram.com/casasempiterno.mx?igsh=MTlpMWhsMDI4b3poYw==
728,"C. 59 esq. 98, Fraccionamiento Las Américas, 97302 Mérida, Yuc., Mexico","{'latitude': 21.0689086, 'longitude': -89.656067}",5.0,OPERATIONAL,7.0,"{'text': 'AZÚCAR&HIELO_MID', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}",,https://www.instagram.com/azucaryhielo_mid?igsh=NmZ2djJvem14cnhz
